GEOID,0,1
550259917030,3382.0,2.0
550259917020,9884.0,3.0
550250111031,367.0,201.0
550250017071,22.0,2.0
550250017041,16.0,0.0
550250017061,81.0,0.0
550250128001,5089.0,1428.0
550250019011,83.0,1.0
550250105031,847.0,91.0
550250105041,358.0,106.0
550250112011,3608.0,607.0
550250109071,6532.0,2021.0
550250003021,138.0,63.0
550250019021,76.0,6.0
550250115081,479.0,18.0
550250005061,240.0,40.0
550250004101,265.0,0.0
550250109081,4566.0,1205.0
550250132021,765.0,129.0
550250107021,6310.0,1040.0
550250114031,390.0,117.0
550250108021,422.0,52.0
550250109051,349.0,2.0
550250115071,619.0,26.0
550250114051,1373.0,185.0
550250112021,8810.0,740.0
550250109061,1027.0,86.0
550250108011,234.0,12.0
550250004091,70.0,17.0
550250132011,19228.0,3908.0
550250005051,137.0,40.0
550250114071,2848.0,1001.0
550250014051,687.0,251.0
550250014041,406.0,126.0
550250111041,913.0,123.0
550250026031,280.0,42.0
550250114061,518.0,48.0
550250114041,540.0,6.0
550250003011,80.0,6.0
550250120031,1072.0,124.0
550250120041,2443.0,619.0
550250115041,398.0,59.0
550250125011,698.0,159.0
550250133011,3004.0,86.0
550250133021,886.0,230.0
550250122021,514.0,87.0
550250016061,12.0,
550250016041,17.0,0.0
550250130001,3198.0,2200.0
550250022001,114.0,15.0
550250002021,194.0,145.0
550250121001,14887.0,1635.0
550250106001,5612.0,1304.0
550250115051,220.0,33.0
550250131001,3563.0,1937.0
550250104001,152.0,40.0
550250120021,5702.0,1047.0
550250117001,17141.0,1174.0
550250015011,119.0,50.0
550250124001,13527.0,2943.0
550250013001,224.0,41.0
550250014011,118.0,16.0
550250015021,191.0,15.0
550250020001,134.0,16.0
550250021001,264.0,29.0
550250023011,140.0,59.0
550250024011,115.0,38.0
550250026011,177.0,26.0
550250030011,141.0,52.0
550250030021,153.0,49.0
550250031001,136.0,55.0
550250115061,744.0,114.0
550250116001,2212.0,95.0
550250119001,7137.0,1680.0
550250122011,2221.0,435.0
550250123001,2138.0,279.0
550250110001,285.0,60.0
550250113011,955.0,35.0
550250113021,333.0,61.0
550250016031,18.0,0.0
550250016051,32.0,0.0
550250137001,2469.0,260.0
550250004081,612.0,27.0
550250004061,431.0,48.0
550250109031,409.0,60.0
550250107011,479.0,136.0
550250011021,133.0,15.0
550250011011,15.0,0.0
550250125021,3164.0,635.0
550250105011,659.0,153.0
550250026021,812.0,131.0
550250032001,408.0,191.0
550250101001,97.0,58.0
550250102001,324.0,125.0
550250103001,249.0,86.0
550250118001,11071.0,1815.0
550250127001,19904.0,16424.0
550250129001,12053.0,4406.0
550250111011,158.0,39.0
550250018021,110.0,12.0
550250018041,76.0,9.0
550250024021,270.0,57.0
550250029001,267.0,43.0
550250014021,1139.0,559.0
550250126001,31446.0,11240.0
550250009021,47.0,3.0
550250023021,499.0,305.0
550250004011,220.0,78.0
550250004071,111.0,34.0
550250027001,154.0,22.0
550250028001,187.0,63.0
550250001001,159.0,96.0
550250002011,182.0,82.0
550250002041,169.0,35.0
550250002051,212.0,55.0
550250025001,2030.0,138.0
550250004021,234.0,34.0
550250005011,262.0,95.0
550250005041,127.0,44.0
550250006001,106.0,23.0
550250007001,60.0,52.0
550250008001,70.0,35.0
550250009011,66.0,27.0
550250010001,191.0,107.0
550250012001,80.0,5.0
550250107022,2356.0,560.0
550250026022,202.0,37.0
550250118002,10345.0,2140.0
550250111032,63.0,16.0
550250017072,22.0,0.0
550250014052,891.0,181.0
550250011012,25.0,0.0
550250014042,117.0,31.0
550250132012,19797.0,1131.0
550250132022,1725.0,138.0
550250111042,531.0,46.0
550250108022,1859.0,212.0
550250114052,894.0,145.0
550250019022,82.0,8.0
550250019012,66.0,10.0
550250109032,596.0,50.0
550250003012,82.0,1.0
550250109082,9319.0,1454.0
550250003022,116.0,37.0
550250018042,48.0,3.0
550250016042,15.0,0.0
550250017062,28.0,1.0
550250112012,5549.0,1002.0
550250109072,2311.0,1107.0
550250114032,263.0,28.0
550250114062,215.0,22.0
550250137002,1036.0,364.0
550250116002,1536.0,185.0
550250113012,2105.0,96.0
550250112022,2502.0,366.0
550250004062,253.0,61.0
550250115072,640.0,118.0
550250109052,553.0,48.0
550250115082,1578.0,131.0
550250108012,836.0,141.0
550250004102,88.0,6.0
550250105032,2335.0,526.0
550250005052,217.0,26.0
550250005062,129.0,7.0
550250104002,126.0,50.0
550250015012,87.0,16.0
550250103002,77.0,10.0
550250002052,159.0,12.0
550250105042,204.0,52.0
550250120032,693.0,209.0
550250114042,347.0,57.0
550250125012,126.0,15.0
550250004092,86.0,7.0
550250109062,553.0,88.0
550250031002,152.0,52.0
550250115042,758.0,51.0
550250004082,305.0,28.0
550250105012,1237.0,165.0
550250126002,12402.0,3055.0
550250127002,14633.0,6235.0
550250119002,10221.0,3273.0
550250001002,189.0,66.0
550250131002,6687.0,3697.0
550250129002,16100.0,8427.0
550250117002,15423.0,1990.0
550250004012,105.0,46.0
550250014012,90.0,2.0
550250014022,108.0,44.0
550250018022,29.0,3.0
550250020002,170.0,34.0
550250021002,80.0,11.0
550250022002,130.0,27.0
550250023012,311.0,97.0
550250024012,106.0,32.0
550250026012,171.0,8.0
550250030012,127.0,77.0
550250030022,198.0,71.0
550250115052,222.0,13.0
550250120022,8776.0,1594.0
550250121002,8655.0,1318.0
550250122022,128.0,43.0
550250123002,281.0,65.0
550250128002,1455.0,948.0
550250111012,231.0,59.0
550250133012,917.0,29.0
550250002042,217.0,58.0
550250005042,123.0,22.0
550250011022,113.0,3.0
550250016032,16.0,
550250016052,54.0,1.0
550250017042,12.0,0.0
550250016062,38.0,0.0
550250025002,441.0,140.0
550250026032,746.0,84.0
550250125022,2650.0,253.0
550250101002,206.0,109.0
550250106002,1855.0,777.0
550250107012,285.0,50.0
550250110002,319.0,62.0
550250113022,1086.0,74.0
550250133022,604.0,170.0
550250024022,129.0,99.0
550250028002,151.0,43.0
550250130002,2319.0,1184.0
550250015022,1728.0,229.0
550250029002,111.0,23.0
550250013002,96.0,5.0
550250115062,366.0,80.0
550250124002,16394.0,3790.0
550250027002,211.0,29.0
550250002012,133.0,58.0
550250002022,219.0,42.0
550250004022,349.0,94.0
550250004072,142.0,34.0
550250005012,123.0,31.0
550250006002,50.0,4.0
550250007002,120.0,57.0
550250008002,109.0,124.0
550250009012,53.0,14.0
550250009022,52.0,24.0
550250010002,60.0,29.0
550250012002,130.0,23.0
550250111043,583.0,60.0
550250111033,91.0,14.0
550250026033,364.0,51.0
550250019013,114.0,5.0
550250118003,2735.0,358.0
550250017043,42.0,2.0
550250017063,17.0,
550250018023,33.0,0.0
550250103003,104.0,34.0
550250016063,12.0,0.0
550250132023,12045.0,889.0
550250137003,526.0,116.0
550250018043,67.0,6.0
550250111013,116.0,29.0
550250016033,10.0,
550250014043,63.0,9.0
550250109053,609.0,29.0
550250114053,2958.0,794.0
550250133023,136.0,20.0
550250113013,1810.0,115.0
550250120023,5187.0,1336.0
550250109033,857.0,445.0
550250004093,359.0,180.0
550250011013,37.0,0.0
550250120033,502.0,66.0
550250114043,579.0,78.0
550250112023,2432.0,438.0
550250026023,57.0,19.0
550250003013,50.0,10.0
550250002053,132.0,24.0
550250016043,11.0,0.0
550250108013,139.0,9.0
550250005043,333.0,71.0
550250021003,104.0,15.0
550250008003,94.0,43.0
550250030013,107.0,36.0
550250121003,9686.0,1806.0
550250115053,127.0,17.0
550250014013,203.0,21.0
550250014023,184.0,12.0
550250015023,217.0,110.0
550250020003,110.0,16.0
550250024013,129.0,35.0
550250115063,228.0,13.0
550250116003,165.0,24.0
550250122023,90.0,16.0
550250123003,1187.0,527.0
550250125013,746.0,159.0
550250128003,130.0,11.0
550250131003,4057.0,3545.0
550250031003,1523.0,326.0
550250104003,124.0,35.0
550250119003,14787.0,2736.0
550250106003,2152.0,516.0
550250107013,1482.0,99.0
550250107023,152.0,3.0
550250125023,578.0,76.0
550250002043,155.0,17.0
550250029003,275.0,111.0
550250129003,13438.0,6041.0
550250022003,127.0,53.0
550250126003,8750.0,1924.0
550250113023,97.0,5.0
550250027003,304.0,66.0
550250004073,194.0,87.0
550250005013,90.0,24.0
550250006003,184.0,22.0
550250007003,197.0,87.0
550250009023,62.0,6.0
550250012003,95.0,23.0
550250026024,173.0,56.0
550250015024,140.0,40.0
550250019014,73.0,4.0
550250111014,105.0,28.0
550250017044,33.0,0.0
550250120024,12493.0,2928.0
550250011014,87.0,2.0
550250118004,14675.0,2542.0
550250114044,2093.0,446.0
550250111034,1534.0,502.0
550250005044,259.0,47.0
550250002054,229.0,193.0
550250109054,712.0,55.0
550250006004,320.0,99.0
550250014014,458.0,123.0
550250125014,3906.0,681.0
550250116004,1572.0,131.0
550250108014,239.0,40.0
550250016064,41.0,
550250012004,98.0,6.0
550250119004,5112.0,1331.0
550250131004,5961.0,2326.0
550250106004,3645.0,401.0
550250014024,147.0,201.0
550250020004,151.0,21.0
550250021004,261.0,9.0
550250030014,245.0,25.0
550250123004,920.0,229.0
550250016044,24.0,0.0
550250122024,167.0,14.0
550250031004,232.0,68.0
550250107024,3220.0,991.0
550250128004,2250.0,491.0
550250004074,63.0,18.0
550250005014,139.0,65.0
550250009024,120.0,21.0
550250005045,164.0,37.0
550250107025,375.0,44.0
550250122025,212.0,26.0
550250030015,95.0,27.0
550250106005,4086.0,1314.0
